city,date,tmean,month,year,tmean_normal,tmean_diff,tmean_direction
Central Point,1995-05-01,15.006000518798828,5,1995,14.902799606323242,0.10320091247558594,warmer
Central Point,1995-04-01,10.378000259399414,4,1995,10.904399871826172,0.5263996124267578,cooler
Central Point,1995-03-01,8.256000518798828,3,1995,8.4813995361328125,0.22539901733398438,cooler
Central Point,1995-02-01,9.160000801086426,2,1995,6.512499809265137,2.647500991821289,warmer
Central Point,1995-01-01,6.885000228881836,1,1995,4.575200080871582,2.309800148010254,warmer
Coos Bay,2025-05-01,11.604999542236328,5,2025,12.00409984588623,0.39910030364990234,cooler
Coos Bay,2025-04-01,10.060099601745605,4,2025,9.920299530029297,0.1398000717163086,warmer
Coos Bay,2025-03-01,8.953649520874023,3,2025,8.768499374389648,0.185150146484375,warmer
Coos Bay,2025-02-01,7.24429988861084,2,2025,8.334699630737305,1.0903997421264648,cooler
Coos Bay,2025-01-01,6.974799633026123,1,2025,8.116999626159668,1.142199993133545,cooler
Coos Bay,2024-12-01,8.843249320983887,12,2024,7.828499794006348,1.014749526977539,warmer
Coos Bay,2024-11-01,9.269499778747559,11,2024,9.791799545288086,0.5222997665405273,cooler
Coos Bay,2024-10-01,12.876599311828613,10,2024,12.593999862670898,0.28259944915771484,warmer
Coos Bay,2024-09-01,15.320749282836914,9,2024,14.777599334716797,0.5431499481201172,warmer
Coos Bay,2024-08-01,15.606399536132812,8,2024,15.51039981842041,0.09599971771240234,warmer
Coos Bay,2024-07-01,16.006799697875977,7,2024,15.219399452209473,0.7874002456665039,warmer
Coos Bay,2024-06-01,13.471500396728516,6,2024,13.821399688720703,0.3498992919921875,cooler
Coos Bay,2024-05-01,11.069799423217773,5,2024,12.00409984588623,0.934300422668457,cooler
Coos Bay,2024-04-01,9.498499870300293,4,2024,9.920299530029297,0.4217996597290039,cooler
Coos Bay,2024-03-01,8.73544979095459,3,2024,8.768499374389648,0.033049583435058594,cooler
Coos Bay,2024-02-01,9.158199310302734,2,2024,8.334699630737305,0.8234996795654297,warmer
Coos Bay,2024-01-01,9.811699867248535,1,2024,8.116999626159668,1.6947002410888672,warmer
Coos Bay,2023-12-01,10.277799606323242,12,2023,7.828499794006348,2.4492998123168945,warmer
Coos Bay,2023-11-01,10.279099464416504,11,2023,9.791799545288086,0.48729991912841797,warmer
Coos Bay,2023-10-01,13.265899658203125,10,2023,12.593999862670898,0.6718997955322266,warmer
Coos Bay,2023-09-01,15.03179931640625,9,2023,14.777599334716797,0.2541999816894531,warmer
Coos Bay,2023-08-01,16.522199630737305,8,2023,15.51039981842041,1.0117998123168945,warmer
Coos Bay,2023-07-01,15.610799789428711,7,2023,15.219399452209473,0.3914003372192383,warmer
Coos Bay,2023-06-01,12.93019962310791,6,2023,13.821399688720703,0.891200065612793,cooler
Coos Bay,2023-05-01,12.418499946594238,5,2023,12.00409984588623,0.4144001007080078,warmer
Coos Bay,2023-04-01,8.65679931640625,4,2023,9.920299530029297,1.2635002136230469,cooler
Coos Bay,2023-03-01,6.006399631500244,3,2023,8.768499374389648,2.7620997428894043,cooler
Coos Bay,2023-02-01,5.926300048828125,2,2023,8.334699630737305,2.4083995819091797,cooler
Coos Bay,2023-01-01,7.503699779510498,1,2023,8.116999626159668,0.6132998466491699,cooler
Coos Bay,2022-12-01,7.256899833679199,12,2022,7.828499794006348,0.5715999603271484,cooler
Coos Bay,2022-11-01,7.990599632263184,11,2022,9.791799545288086,1.8011999130249023,cooler
Coos Bay,2022-10-01,13.066999435424805,10,2022,12.593999862670898,0.47299957275390625,warmer
Coos Bay,2022-09-01,15.555299758911133,9,2022,14.777599334716797,0.7777004241943359,warmer
Coos Bay,2022-08-01,16.417999267578125,8,2022,15.51039981842041,0.9075994491577148,warmer
Coos Bay,2022-07-01,15.295299530029297,7,2022,15.219399452209473,0.07590007781982422,warmer
Coos Bay,2022-06-01,13.697999954223633,6,2022,13.821399688720703,0.12339973449707031,cooler
Coos Bay,2022-05-01,10.517399787902832,5,2022,12.00409984588623,1.4867000579833984,cooler
Coos Bay,2022-04-01,8.303899765014648,4,2022,9.920299530029297,1.6163997650146484,cooler
Coos Bay,2022-03-01,8.961899757385254,3,2022,8.768499374389648,0.19340038299560547,warmer
Coos Bay,2022-02-01,7.715699672698975,2,2022,8.334699630737305,0.6189999580383301,cooler
Coos Bay,2022-01-01,8.460299491882324,1,2022,8.116999626159668,0.34329986572265625,warmer
Coos Bay,2021-12-01,7.2093000411987305,12,2021,7.828499794006348,0.6191997528076172,cooler
Coos Bay,2021-11-01,11.133999824523926,11,2021,9.791799545288086,1.3422002792358398,warmer
Coos Bay,2021-10-01,12.109699249267578,10,2021,12.593999862670898,0.4843006134033203,cooler
Coos Bay,2021-09-01,14.697400093078613,9,2021,14.777599334716797,0.0801992416381836,cooler
Coos Bay,2021-08-01,15.329299926757812,8,2021,15.51039981842041,0.18109989166259766,cooler
Coos Bay,2021-07-01,14.952300071716309,7,2021,15.219399452209473,0.26709938049316406,cooler
Coos Bay,2021-06-01,14.610300064086914,6,2021,13.821399688720703,0.7889003753662109,warmer
Coos Bay,2021-05-01,11.243499755859375,5,2021,12.00409984588623,0.7606000900268555,cooler
Coos Bay,2021-04-01,9.027899742126465,4,2021,9.920299530029297,0.892399787902832,cooler
Coos Bay,2021-03-01,7.2154998779296875,3,2021,8.768499374389648,1.552999496459961,cooler
Coos Bay,2021-02-01,7.597799777984619,2,2021,8.334699630737305,0.7368998527526855,cooler
Coos Bay,2021-01-01,8.449799537658691,1,2021,8.116999626159668,0.33279991149902344,warmer
Coos Bay,2020-12-01,8.289899826049805,12,2020,7.828499794006348,0.46140003204345703,warmer
Coos Bay,2020-11-01,9.140999794006348,11,2020,9.791799545288086,0.6507997512817383,cooler
Coos Bay,2020-10-01,12.861899375915527,10,2020,12.593999862670898,0.2678995132446289,warmer
Coos Bay,2020-09-01,16.37649917602539,9,2020,14.777599334716797,1.5988998413085938,warmer
Coos Bay,2020-08-01,15.81089973449707,8,2020,15.51039981842041,0.30049991607666016,warmer
Coos Bay,2020-07-01,14.891399383544922,7,2020,15.219399452209473,0.3280000686645508,cooler
Coos Bay,2020-06-01,14.125399589538574,6,2020,13.821399688720703,0.3039999008178711,warmer
Coos Bay,2020-05-01,12.63700008392334,5,2020,12.00409984588623,0.6329002380371094,warmer
Coos Bay,2020-04-01,10.239899635314941,4,2020,9.920299530029297,0.31960010528564453,warmer
Coos Bay,2020-03-01,7.200999736785889,3,2020,8.768499374389648,1.5674996376037598,cooler
Coos Bay,2020-02-01,7.161900043487549,2,2020,8.334699630737305,1.1727995872497559,cooler
Coos Bay,2020-01-01,8.730999946594238,1,2020,8.116999626159668,0.6140003204345703,warmer
Coos Bay,2019-12-01,7.984499931335449,12,2019,7.828499794006348,0.15600013732910156,warmer
Coos Bay,2019-11-01,8.538000106811523,11,2019,9.791799545288086,1.2537994384765625,cooler
Coos Bay,2019-10-01,11.531499862670898,10,2019,12.593999862670898,1.0625,cooler
Coos Bay,2019-09-01,16.212499618530273,9,2019,14.777599334716797,1.4349002838134766,warmer
Coos Bay,2019-08-01,17.022499084472656,8,2019,15.51039981842041,1.512099266052246,warmer
Coos Bay,2019-07-01,16.475500106811523,7,2019,15.219399452209473,1.2561006546020508,warmer
Coos Bay,2019-06-01,13.471399307250977,6,2019,13.821399688720703,0.35000038146972656,cooler
Coos Bay,2019-05-01,12.496999740600586,5,2019,12.00409984588623,0.49289989471435547,warmer
Coos Bay,2019-04-01,10.830999374389648,4,2019,9.920299530029297,0.9106998443603516,warmer
Coos Bay,2019-03-01,7.702000141143799,3,2019,8.768499374389648,1.0664992332458496,cooler
Coos Bay,2019-02-01,5.449000358581543,2,2019,8.334699630737305,2.8856992721557617,cooler
Coos Bay,2019-01-01,8.598999977111816,1,2019,8.116999626159668,0.48200035095214844,warmer
Coos Bay,2018-12-01,8.430000305175781,12,2018,7.828499794006348,0.6015005111694336,warmer
Coos Bay,2018-11-01,10.26200008392334,11,2018,9.791799545288086,0.4702005386352539,warmer
Coos Bay,2018-10-01,12.020000457763672,10,2018,12.593999862670898,0.5739994049072266,cooler
Coos Bay,2018-09-01,14.306000709533691,9,2018,14.777599334716797,0.47159862518310547,cooler
Coos Bay,2018-08-01,15.754000663757324,8,2018,15.51039981842041,0.24360084533691406,warmer
Coos Bay,2018-07-01,15.322000503540039,7,2018,15.219399452209473,0.1026010513305664,warmer
Coos Bay,2018-06-01,14.237000465393066,6,2018,13.821399688720703,0.4156007766723633,warmer
Coos Bay,2018-05-01,12.77500057220459,5,2018,12.00409984588623,0.7709007263183594,warmer
Coos Bay,2018-04-01,10.193000793457031,4,2018,9.920299530029297,0.2727012634277344,warmer
Coos Bay,2018-03-01,7.702000141143799,3,2018,8.768499374389648,1.0664992332458496,cooler
Coos Bay,2018-02-01,6.776000499725342,2,2018,8.334699630737305,1.558699131011963,cooler
Coos Bay,2018-01-01,9.350000381469727,1,2018,8.116999626159668,1.2330007553100586,warmer
Coos Bay,2017-12-01,7.4770002365112305,12,2017,7.828499794006348,0.3514995574951172,cooler
Coos Bay,2017-11-01,10.132000923156738,11,2017,9.791799545288086,0.34020137786865234,warmer
Coos Bay,2017-10-01,12.38900089263916,10,2017,12.593999862670898,0.20499897003173828,cooler
Coos Bay,2017-09-01,15.66300106048584,9,2017,14.777599334716797,0.885401725769043,warmer
Coos Bay,2017-08-01,15.589000701904297,8,2017,15.51039981842041,0.07860088348388672,warmer
Coos Bay,2017-07-01,14.8100004196167,7,2017,15.219399452209473,0.40939903259277344,cooler
Coos Bay,2017-06-01,14.406001091003418,6,2017,13.821399688720703,0.5846014022827148,warmer
Coos Bay,2017-05-01,12.201000213623047,5,2017,12.00409984588623,0.1969003677368164,warmer
Coos Bay,2017-04-01,9.845000267028809,4,2017,9.920299530029297,0.07529926300048828,cooler
Coos Bay,2017-03-01,9.506000518798828,3,2017,8.768499374389648,0.7375011444091797,warmer
Coos Bay,2017-02-01,8.28600025177002,2,2017,8.334699630737305,0.048699378967285156,cooler
Coos Bay,2017-01-01,6.004000186920166,1,2017,8.116999626159668,2.112999439239502,cooler
Coos Bay,2016-12-01,6.0410003662109375,12,2016,7.828499794006348,1.7874994277954102,cooler
Coos Bay,2016-11-01,11.890000343322754,11,2016,9.791799545288086,2.098200798034668,warmer
Coos Bay,2016-10-01,13.737000465393066,10,2016,12.593999862670898,1.143000602722168,warmer
Coos Bay,2016-09-01,14.75100040435791,9,2016,14.777599334716797,0.02659893035888672,cooler
Coos Bay,2016-08-01,14.86400032043457,8,2016,15.51039981842041,0.6463994979858398,cooler
Coos Bay,2016-07-01,15.770000457763672,7,2016,15.219399452209473,0.5506010055541992,warmer
Coos Bay,2016-06-01,14.851000785827637,6,2016,13.821399688720703,1.0296010971069336,warmer
Coos Bay,2016-05-01,13.21500015258789,5,2016,12.00409984588623,1.2109003067016602,warmer
Coos Bay,2016-04-01,12.291000366210938,4,2016,9.920299530029297,2.3707008361816406,warmer
Coos Bay,2016-03-01,10.182000160217285,3,2016,8.768499374389648,1.4135007858276367,warmer
Coos Bay,2016-02-01,10.29900074005127,2,2016,8.334699630737305,1.9643011093139648,warmer
Coos Bay,2016-01-01,9.278000831604004,1,2016,8.116999626159668,1.161001205444336,warmer
Coos Bay,2015-12-01,8.692000389099121,12,2015,7.828499794006348,0.8635005950927734,warmer
Coos Bay,2015-11-01,9.471000671386719,11,2015,9.791799545288086,0.3207988739013672,cooler
Coos Bay,2015-10-01,14.3100004196167,10,2015,12.593999862670898,1.7160005569458008,warmer
Coos Bay,2015-09-01,14.530000686645508,9,2015,14.777599334716797,0.24759864807128906,cooler
Coos Bay,2015-08-01,16.29800033569336,8,2015,15.51039981842041,0.7876005172729492,warmer
Coos Bay,2015-07-01,16.453001022338867,7,2015,15.219399452209473,1.2336015701293945,warmer
Coos Bay,2015-06-01,14.16100025177002,6,2015,13.821399688720703,0.3396005630493164,warmer
Coos Bay,2015-05-01,12.631000518798828,5,2015,12.00409984588623,0.6269006729125977,warmer
Coos Bay,2015-04-01,9.636000633239746,4,2015,9.920299530029297,0.2842988967895508,cooler
Coos Bay,2015-03-01,10.721000671386719,3,2015,8.768499374389648,1.9525012969970703,warmer
Coos Bay,2015-02-01,10.63900089263916,2,2015,8.334699630737305,2.3043012619018555,warmer
Coos Bay,2015-01-01,9.574000358581543,1,2015,8.116999626159668,1.457000732421875,warmer
Coos Bay,2014-12-01,10.066000938415527,12,2014,7.828499794006348,2.2375011444091797,warmer
Coos Bay,2014-11-01,11.217000961303711,11,2014,9.791799545288086,1.425201416015625,warmer
Coos Bay,2014-10-01,15.009000778198242,10,2014,12.593999862670898,2.4150009155273438,warmer
Coos Bay,2014-09-01,16.00200080871582,9,2014,14.777599334716797,1.2244014739990234,warmer
Coos Bay,2014-08-01,15.8100004196167,8,2014,15.51039981842041,0.29960060119628906,warmer
Coos Bay,2014-07-01,15.453001022338867,7,2014,15.219399452209473,0.23360157012939453,warmer
Coos Bay,2014-06-01,14.361001014709473,6,2014,13.821399688720703,0.5396013259887695,warmer
Coos Bay,2014-05-01,13.910000801086426,5,2014,12.00409984588623,1.9059009552001953,warmer
Coos Bay,2014-04-01,10.338000297546387,4,2014,9.920299530029297,0.41770076751708984,warmer
Coos Bay,2014-03-01,10.093000411987305,3,2014,8.768499374389648,1.3245010375976562,warmer
Coos Bay,2014-02-01,8.721000671386719,2,2014,8.334699630737305,0.38630104064941406,warmer
Coos Bay,2014-01-01,8.379000663757324,1,2014,8.116999626159668,0.26200103759765625,warmer
Coos Bay,2013-12-01,4.933000087738037,12,2013,7.828499794006348,2.8954997062683105,cooler
Coos Bay,2013-11-01,9.38800048828125,11,2013,9.791799545288086,0.40379905700683594,cooler
Coos Bay,2013-10-01,10.915000915527344,10,2013,12.593999862670898,1.6789989471435547,cooler
Coos Bay,2013-09-01,15.510001182556152,9,2013,14.777599334716797,0.7324018478393555,warmer
Coos Bay,2013-08-01,15.042000770568848,8,2013,15.51039981842041,0.4683990478515625,cooler
Coos Bay,2013-07-01,13.49000072479248,7,2013,15.219399452209473,1.7293987274169922,cooler
Coos Bay,2013-06-01,14.760000228881836,6,2013,13.821399688720703,0.9386005401611328,warmer
Coos Bay,2013-05-01,12.579000473022461,5,2013,12.00409984588623,0.5749006271362305,warmer
Coos Bay,2013-04-01,10.232000350952148,4,2013,9.920299530029297,0.31170082092285156,warmer
Coos Bay,2013-03-01,8.70300006866455,3,2013,8.768499374389648,0.06549930572509766,cooler
Coos Bay,2013-02-01,7.075000286102295,2,2013,8.334699630737305,1.2596993446350098,cooler
Coos Bay,2013-01-01,6.304000377655029,1,2013,8.116999626159668,1.8129992485046387,cooler
Coos Bay,2012-12-01,7.247000217437744,12,2012,7.828499794006348,0.5814995765686035,cooler
Coos Bay,2012-11-01,10.636000633239746,11,2012,9.791799545288086,0.8442010879516602,warmer
Coos Bay,2012-10-01,12.179000854492188,10,2012,12.593999862670898,0.41499900817871094,cooler
Coos Bay,2012-09-01,13.020000457763672,9,2012,14.777599334716797,1.757598876953125,cooler
Coos Bay,2012-08-01,14.641000747680664,8,2012,15.51039981842041,0.8693990707397461,cooler
Coos Bay,2012-07-01,15.0600004196167,7,2012,15.219399452209473,0.15939903259277344,cooler
Coos Bay,2012-06-01,13.236001014709473,6,2012,13.821399688720703,0.5853986740112305,cooler
Coos Bay,2012-05-01,10.9660005569458,5,2012,12.00409984588623,1.0380992889404297,cooler
Coos Bay,2012-04-01,9.92400074005127,4,2012,9.920299530029297,0.0037012100219726562,warmer
Coos Bay,2012-03-01,6.868000507354736,3,2012,8.768499374389648,1.900498867034912,cooler
Coos Bay,2012-02-01,7.442000389099121,2,2012,8.334699630737305,0.8926992416381836,cooler
Coos Bay,2012-01-01,7.354000568389893,1,2012,8.116999626159668,0.7629990577697754,cooler
Coos Bay,2011-12-01,5.86400032043457,12,2011,7.828499794006348,1.9644994735717773,cooler
Coos Bay,2011-11-01,8.595000267028809,11,2011,9.791799545288086,1.1967992782592773,cooler
Coos Bay,2011-10-01,12.886000633239746,10,2011,12.593999862670898,0.29200077056884766,warmer
Coos Bay,2011-09-01,14.528000831604004,9,2011,14.777599334716797,0.24959850311279297,cooler
Coos Bay,2011-08-01,15.301000595092773,8,2011,15.51039981842041,0.20939922332763672,cooler
Coos Bay,2011-07-01,14.558000564575195,7,2011,15.219399452209473,0.6613988876342773,cooler
Coos Bay,2011-06-01,13.646000862121582,6,2011,13.821399688720703,0.1753988265991211,cooler
Coos Bay,2011-05-01,10.189000129699707,5,2011,12.00409984588623,1.8150997161865234,cooler
Coos Bay,2011-04-01,8.265000343322754,4,2011,9.920299530029297,1.655299186706543,cooler
Coos Bay,2011-03-01,8.526000022888184,3,2011,8.768499374389648,0.24249935150146484,cooler
Coos Bay,2011-02-01,6.094000339508057,2,2011,8.334699630737305,2.240699291229248,cooler
Coos Bay,2011-01-01,8.035000801086426,1,2011,8.116999626159668,0.08199882507324219,cooler
Coos Bay,2010-12-01,8.589000701904297,12,2010,7.828499794006348,0.7605009078979492,warmer
Coos Bay,2010-11-01,8.52400016784668,11,2010,9.791799545288086,1.2677993774414062,cooler
Coos Bay,2010-10-01,12.214000701904297,10,2010,12.593999862670898,0.37999916076660156,cooler
Coos Bay,2010-09-01,14.856000900268555,9,2010,14.777599334716797,0.07840156555175781,warmer
Coos Bay,2010-08-01,14.034000396728516,8,2010,15.51039981842041,1.4763994216918945,cooler
Coos Bay,2010-07-01,12.878000259399414,7,2010,15.219399452209473,2.3413991928100586,cooler
Coos Bay,2010-06-01,13.250000953674316,6,2010,13.821399688720703,0.5713987350463867,cooler
Coos Bay,2010-05-01,10.618000030517578,5,2010,12.00409984588623,1.3860998153686523,cooler
Coos Bay,2010-04-01,8.609000205993652,4,2010,9.920299530029297,1.3112993240356445,cooler
Coos Bay,2010-03-01,8.413000106811523,3,2010,8.768499374389648,0.355499267578125,cooler
Coos Bay,2010-02-01,8.937000274658203,2,2010,8.334699630737305,0.6023006439208984,warmer
Coos Bay,2010-01-01,9.886000633239746,1,2010,8.116999626159668,1.7690010070800781,warmer
Coos Bay,2009-12-01,5.717000484466553,12,2009,7.828499794006348,2.111499309539795,cooler
Coos Bay,2009-11-01,9.199000358581543,11,2009,9.791799545288086,0.592799186706543,cooler
Coos Bay,2009-10-01,11.891000747680664,10,2009,12.593999862670898,0.7029991149902344,cooler
Coos Bay,2009-09-01,15.257000923156738,9,2009,14.777599334716797,0.4794015884399414,warmer
Coos Bay,2009-08-01,15.134000778198242,8,2009,15.51039981842041,0.37639904022216797,cooler
Coos Bay,2009-07-01,14.266000747680664,7,2009,15.219399452209473,0.9533987045288086,cooler
Coos Bay,2009-06-01,14.132000923156738,6,2009,13.821399688720703,0.31060123443603516,warmer
Coos Bay,2009-05-01,11.242000579833984,5,2009,12.00409984588623,0.7620992660522461,cooler
Coos Bay,2009-04-01,8.63800048828125,4,2009,9.920299530029297,1.2822990417480469,cooler
Coos Bay,2009-03-01,7.2310004234313965,3,2009,8.768499374389648,1.537498950958252,cooler
Coos Bay,2009-02-01,7.2300004959106445,2,2009,8.334699630737305,1.1046991348266602,cooler
Coos Bay,2009-01-01,7.26800012588501,1,2009,8.116999626159668,0.8489995002746582,cooler
Coos Bay,2008-12-01,6.082000255584717,12,2008,7.828499794006348,1.7464995384216309,cooler
Coos Bay,2008-11-01,11.158000946044922,11,2008,9.791799545288086,1.366201400756836,warmer
Coos Bay,2008-10-01,11.702000617980957,10,2008,12.593999862670898,0.8919992446899414,cooler
Coos Bay,2008-09-01,12.878000259399414,9,2008,14.777599334716797,1.8995990753173828,cooler
Coos Bay,2008-08-01,15.17500114440918,8,2008,15.51039981842041,0.33539867401123047,cooler
Coos Bay,2008-07-01,13.515000343322754,7,2008,15.219399452209473,1.7043991088867188,cooler
Coos Bay,2008-06-01,12.051000595092773,6,2008,13.821399688720703,1.7703990936279297,cooler
Coos Bay,2008-05-01,11.704000473022461,5,2008,12.00409984588623,0.30009937286376953,cooler
Coos Bay,2008-04-01,8.016000747680664,4,2008,9.920299530029297,1.9042987823486328,cooler
Coos Bay,2008-03-01,7.151000499725342,3,2008,8.768499374389648,1.6174988746643066,cooler
Coos Bay,2008-02-01,6.778000354766846,2,2008,8.334699630737305,1.556699275970459,cooler
Coos Bay,2008-01-01,5.7310004234313965,1,2008,8.116999626159668,2.3859992027282715,cooler
Coos Bay,2007-12-01,6.610000133514404,12,2007,7.828499794006348,1.2184996604919434,cooler
Coos Bay,2007-11-01,8.8410005569458,11,2007,9.791799545288086,0.9507989883422852,cooler
Coos Bay,2007-10-01,11.769001007080078,10,2007,12.593999862670898,0.8249988555908203,cooler
Coos Bay,2007-09-01,13.762001037597656,9,2007,14.777599334716797,1.0155982971191406,cooler
Coos Bay,2007-08-01,15.67300033569336,8,2007,15.51039981842041,0.16260051727294922,warmer
Coos Bay,2007-07-01,16.112001419067383,7,2007,15.219399452209473,0.8926019668579102,warmer
Coos Bay,2007-06-01,13.540000915527344,6,2007,13.821399688720703,0.2813987731933594,cooler
Coos Bay,2007-05-01,11.50200080871582,5,2007,12.00409984588623,0.5020990371704102,cooler
Coos Bay,2007-04-01,9.559000015258789,4,2007,9.920299530029297,0.3612995147705078,cooler
Coos Bay,2007-03-01,9.3100004196167,3,2007,8.768499374389648,0.5415010452270508,warmer
Coos Bay,2007-02-01,7.557000160217285,2,2007,8.334699630737305,0.7776994705200195,cooler
Coos Bay,2007-01-01,5.714000225067139,1,2007,8.116999626159668,2.4029994010925293,cooler
Coos Bay,2006-12-01,7.909000396728516,12,2006,7.828499794006348,0.08050060272216797,warmer
Coos Bay,2006-11-01,9.759000778198242,11,2006,9.791799545288086,0.03279876708984375,cooler
Coos Bay,2006-10-01,11.648000717163086,10,2006,12.593999862670898,0.9459991455078125,cooler
Coos Bay,2006-09-01,13.767000198364258,9,2006,14.777599334716797,1.010599136352539,cooler
Coos Bay,2006-08-01,13.848000526428223,8,2006,15.51039981842041,1.6623992919921875,cooler
Coos Bay,2006-07-01,15.258000373840332,7,2006,15.219399452209473,0.038600921630859375,warmer
Coos Bay,2006-06-01,14.902000427246094,6,2006,13.821399688720703,1.0806007385253906,warmer
Coos Bay,2006-05-01,12.238000869750977,5,2006,12.00409984588623,0.2339010238647461,warmer
Coos Bay,2006-04-01,9.688000679016113,4,2006,9.920299530029297,0.2322988510131836,cooler
Coos Bay,2006-03-01,7.4760003089904785,3,2006,8.768499374389648,1.29249906539917,cooler
Coos Bay,2006-02-01,7.488000392913818,2,2006,8.334699630737305,0.8466992378234863,cooler
Coos Bay,2006-01-01,9.023000717163086,1,2006,8.116999626159668,0.906001091003418,warmer
Coos Bay,2005-12-01,8.190000534057617,12,2005,7.828499794006348,0.36150074005126953,warmer
Coos Bay,2005-11-01,8.901000022888184,11,2005,9.791799545288086,0.8907995223999023,cooler
Coos Bay,2005-10-01,12.622000694274902,10,2005,12.593999862670898,0.028000831604003906,warmer
Coos Bay,2005-09-01,13.202000617980957,9,2005,14.777599334716797,1.5755987167358398,cooler
Coos Bay,2005-08-01,14.539000511169434,8,2005,15.51039981842041,0.9713993072509766,cooler
Coos Bay,2005-07-01,15.60300064086914,7,2005,15.219399452209473,0.38360118865966797,warmer
Coos Bay,2005-06-01,14.451000213623047,6,2005,13.821399688720703,0.62960052490234375,warmer
Coos Bay,2005-05-01,13.325000762939453,5,2005,12.00409984588623,1.3209009170532227,warmer
Coos Bay,2005-04-01,10.20300006866455,4,2005,9.920299530029297,0.2827005386352539,warmer
Coos Bay,2005-03-01,10.442000389099121,3,2005,8.768499374389648,1.6735010147094727,warmer
Coos Bay,2005-02-01,8.628000259399414,2,2005,8.334699630737305,0.2933006286621094,warmer
Coos Bay,2005-01-01,7.688000202178955,1,2005,8.116999626159668,0.4289994239807129,cooler
Coos Bay,2004-12-01,8.261000633239746,12,2004,7.828499794006348,0.43250083923339844,warmer
Coos Bay,2004-11-01,8.712000846862793,11,2004,9.791799545288086,1.079798698425293,cooler
Coos Bay,2004-10-01,12.546000480651855,10,2004,12.593999862670898,0.04799938201904297,cooler
Coos Bay,2004-09-01,15.056000709533691,9,2004,14.777599334716797,0.27840137481689453,warmer
Coos Bay,2004-08-01,16.66400146484375,8,2004,15.51039981842041,1.1536016464233398,warmer
Coos Bay,2004-07-01,16.157001495361328,7,2004,15.219399452209473,0.9376020431518555,warmer
Coos Bay,2004-06-01,14.81100082397461,6,2004,13.821399688720703,0.98960113525390625,warmer
Coos Bay,2004-05-01,12.868000984191895,5,2004,12.00409984588623,0.8639011383056641,warmer
Coos Bay,2004-04-01,10.93600082397461,4,2004,9.920299530029297,1.0157012939453125,warmer
Coos Bay,2004-03-01,9.76200008392334,3,2004,8.768499374389648,0.9935007095336914,warmer
Coos Bay,2004-02-01,8.301000595092773,2,2004,8.334699630737305,0.03369903564453125,cooler
Coos Bay,2004-01-01,8.455000877380371,1,2004,8.116999626159668,0.3380012512207031,warmer
Coos Bay,2003-12-01,8.289999961853027,12,2003,7.828499794006348,0.4615001678466797,warmer
Coos Bay,2003-11-01,8.523000717163086,11,2003,9.791799545288086,1.268798828125,cooler
Coos Bay,2003-10-01,14.184000968933105,10,2003,12.593999862670898,1.590001106262207,warmer
Coos Bay,2003-09-01,14.703001022338867,9,2003,14.777599334716797,0.07459831237792969,cooler
Coos Bay,2003-08-01,15.53700065612793,8,2003,15.51039981842041,0.02660083770751953,warmer
Coos Bay,2003-07-01,15.453001022338867,7,2003,15.219399452209473,0.23360157012939453,warmer
Coos Bay,2003-06-01,14.539000511169434,6,2003,13.821399688720703,0.7176008224487305,warmer
Coos Bay,2003-05-01,11.952000617980957,5,2003,12.00409984588623,0.05209922790527344,cooler
Coos Bay,2003-04-01,9.346000671386719,4,2003,9.920299530029297,0.5742988586425781,cooler
Coos Bay,2003-03-01,10.066000938415527,3,2003,8.768499374389648,1.297501564025879,warmer
Coos Bay,2003-02-01,8.17300033569336,2,2003,8.334699630737305,0.1616992950439453,cooler
Coos Bay,2003-01-01,10.600000381469727,1,2003,8.116999626159668,2.4830007553100586,warmer
Coos Bay,2002-12-01,9.163000106811523,12,2002,7.828499794006348,1.3345003128051758,warmer
Coos Bay,2002-11-01,10.938000679016113,11,2002,9.791799545288086,1.1462011337280273,warmer
Coos Bay,2002-10-01,11.03700065612793,10,2002,12.593999862670898,1.5569992065429688,cooler
Coos Bay,2002-09-01,14.56100082397461,9,2002,14.777599334716797,0.2165985107421875,cooler
Coos Bay,2002-08-01,14.773000717163086,8,2002,15.51039981842041,0.7373991012573242,cooler
Coos Bay,2002-07-01,15.562000274658203,7,2002,15.219399452209473,0.34260082244873047,warmer
Coos Bay,2002-06-01,14.304000854492188,6,2002,13.821399688720703,0.4826011657714844,warmer
Coos Bay,2002-05-01,11.284000396728516,5,2002,12.00409984588623,0.7200994491577148,cooler
Coos Bay,2002-04-01,9.773000717163086,4,2002,9.920299530029297,0.14729881286621094,cooler
Coos Bay,2002-03-01,7.320000171661377,3,2002,8.768499374389648,1.4484992027282715,cooler
Coos Bay,2002-02-01,8.315000534057617,2,2002,8.334699630737305,0.0196990966796875,cooler
Coos Bay,2002-01-01,7.363000392913818,1,2002,8.116999626159668,0.7539992332458496,cooler
Coos Bay,2001-12-01,8.151000022888184,12,2001,7.828499794006348,0.32250022888183594,warmer
Coos Bay,2001-11-01,10.584000587463379,11,2001,9.791799545288086,0.792201042175293,warmer
Coos Bay,2001-10-01,11.782000541687012,10,2001,12.593999862670898,0.8119993209838867,cooler
Coos Bay,2001-09-01,14.415000915527344,9,2001,14.777599334716797,0.3625984191894531,cooler
Coos Bay,2001-08-01,15.61600112915039,8,2001,15.51039981842041,0.10560131072998047,warmer
